OBJECTID,LINKID,DATA_DATE,ROUTE_COMMON_NAME,ROUTE_NAME,HTRIS_ID,ROUTE_ALIAS,START_LABEL,END_LABEL,ADT,ADT_QUALITY,PERCENT_4_TIRE,PERCENT_BUS,PERCENT_TRUCK_2_AXLE,PERCENT_TRUCK_3_AXLE,PERCENT_TRUCK_1_TRAIL,PERCENT_TRUCK_2_TRAIL,CLASS_QUALITY_CODE,K_FACTOR,K_FACTOR_QUALITY_CODE,DIRECTION_FACTOR,AAWDT,AAWDT_QUALITY_CODE,LOC_COMP_DIRECTIONALITY_NAME,ROUTE_FROM_MEASURE,FROM_JURISDICTION,ROUTE_TO_MEASURE,TO_JURISDICTION,PEAK_SINGLE_UNIT_TRUCK,PEAK_COMBINATION_TRUCK,EVENT_SOURCE_ID,EVENT_LOCATION_ID,EVENT_COMPONENT_ID,MAXIMUMSCALEDENOMINATOR,ROUTE_COMMON_NAME_ADT,FROM_DISTRICT,TO_DISTRICT,RTE_TYPE_CD,RTE_ID,DATA_CUSTODIAN_EMAIL,METADATA_URL,Shape__Length
83880,795397,2021/01/01 05:00:00+00,SC-798S (Accomack County),R-VA001SC00798SB,  0100798S    ,01-798 Mill Dam Rd,"01-830 E, Kearsage Circle","SR 175 W, Chincoteague Rd",690,G,97.35756,0.16515,1.32122,0.41288,0.74319,0,C,0.1197,F,0.5,680,G,Master Non-Prime,2.413,Accomack County,2.45,Accomack County,0.47282,0,795397,1,3,48000,SC-798S (Accomack County) - ADT 690,Hampton Roads,Hampton Roads,SC,2394908,,,59.2026508362385
83884,781048,2021/01/01 05:00:00+00,I-64E Ramp 267A,R-VA   IS00064EB      RMP267.00A,  IS00064E267A,I-64 EB Exit 267A Ramp,I-64 East,US 60 Settlers Landing Rd,11000,F,,,,,,,X,0.1247,F,1,12000,F,Master Prime,0,York County,0.07,York County,,,781048,1,1,100000,I-64E Ramp 267A - ADT 11000,Hampton Roads,Hampton Roads,IS,1938588,,,271.147827821771
83888,778893,2016/03/22 04:00:00+00,SC-617E (York County),R-VA099SC00617EB,  9900617     ,99-617 Railway Rd,99-657 Wynne Rd,Dead End,390,R,,,,,,,X,,X,,,X,Bidirectional,0.3,York County,0.73,York County,,,778893,1,1,24000,SC-617E (York County) - ADT 390,Hampton Roads,Hampton Roads,SC,1593557,,,876.847483510924
83921,771745,2018/02/22 05:00:00+00,SC-686E (Southampton County),R-VA087SC00686EB,  8700686     ,87-686,US 258 Smith Ferry Rd,North Carolina State Line,70,R,,,,,,,X,,X,,,X,Bidirectional,4.57,Southampton County,5.97,Southampton County,,,771745,1,1,48000,SC-686E (Southampton County) - ADT 70,Hampton Roads,Hampton Roads,SC,1890574,,,2653.0660013678
83929,756580,2016/07/21 04:00:00+00,SC-1032N (Northampton County),R-VA065SC01032NB,  6501032     ,65-1032 Houston Ave,65-1023 Houston,Bus US 13,120,R,,,,,,,X,,X,,,X,Bidirectional,0,Northampton County,0.09,Northampton County,,,756580,1,1,48000,SC-1032N (Northampton County) - ADT 120,Hampton Roads,Hampton Roads,SC,2019140,,,171.006640335554
83972,747622,2016/02/09 05:00:00+00,SC-1445N (James City County),R-VA047SC01445NB,  4701445     ,47-1445 Allyson Dr,99-603 York County Line,47-1446 Pemberton Ln,660,R,,,,,,,X,,X,,,X,Bidirectional,0,James City County,0.1,James City County,,,747622,1,1,24000,SC-1445N (James City County) - ADT 660,Hampton Roads,Hampton Roads,SC,2190490,,,217.144239932465
83981,775441,2017/01/25 05:00:00+00,SC-663N (Sussex County),R-VA091SC00663NB,  9100663     ,91-663 Osborne Rd,91-681 Concord Sappony Rd,91-674,20,R,,,,,,,X,,X,,,X,Bidirectional,0,Sussex County,0.3,Sussex County,,,775441,1,1,48000,SC-663N (Sussex County) - ADT 20,Hampton Roads,Hampton Roads,SC,1720108,,,523.131291591464
83986,700153,2017/10/03 04:00:00+00,SC-619N (Accomack County),R-VA001SC00619NB,  0100619     ,01-619 Boggs Rd,01-620,SR 180 Pungoteauge Rd,420,R,,,,,,,X,,X,,,X,Bidirectional,0.82,Accomack County,2.7,Accomack County,,,700153,1,1,48000,SC-619N (Accomack County) - ADT 420,Hampton Roads,Hampton Roads,SC,2157964,,,3611.9117294427
84011,660479,2021/01/01 05:00:00+00,VA-239W,R-VA   SR00239WB,  SR00239W    ,VA 239 Victory Blvd,I-264,Greenwood Dr,22000,G,94.91877,0.60998,1.28314,0.73435,2.4577,0.00395,C,0.0824,F,0.5064,24000,G,Master Non-Prime,0.55,City of Portsmouth,1.14,City of Portsmouth,0.1442,0.11289,660479,1,2,400000,VA-239W - ADT 22000,Hampton Roads,Hampton Roads,SR,2373506,,,1193.89008390121
84014,791732,2016/04/12 04:00:00+00,SC-1247E (James City County),R-VA047SC01247EB,  4701247     ,47-1247 TrailWood Ln,47-1246 Walnut Creek Rd,Cul-de-Sac,60,R,,,,,,,X,,X,,,X,Bidirectional,0,James City County,0.06,James City County,,,791732,1,1,48000,SC-1247E (James City County) - ADT 60,Hampton Roads,Hampton Roads,SC,1875184,,,113.894037848684
84053,779892,2019/05/23 04:00:00+00,SC-1571E (York County),R-VA099SC01571EB,  9901571     ,99-1571 Millside Way,99-621 Dare Rd,99-1572 Chatham Court,240,R,,,,,,,X,,X,,,X,Bidirectional,0,York County,0.05,York County,,,779892,1,1,24000,SC-1571E (York County) - ADT 240,Hampton Roads,Hampton Roads,SC,1715152,,,101.251765919163
84054,660615,2021/01/01 05:00:00+00,VA-337W,R-VA   SR00337WB,  SR00337W    ,"VA 337, Alt US 460 Portsmouth Blvd","US 58, ALT US 460 Airline Blvd",ALT SR 337 Turnpike Rd,13000,G,98.14616,0.40985,1.00317,0.17633,0.27164,0,F,0.0797,F,0.5444,13000,G,Master Non-Prime,18.7,City of Portsmouth,18.8,City of Portsmouth,0.11078,0.00797,660615,1,2,400000,VA-337W - ADT 13000,Hampton Roads,Hampton Roads,SR,2402080,,,191.855150081434
84070,781059,2021/01/01 05:00:00+00,I-64E Ramp 279A,R-VA   IS00064EB      RMP279.00A,  IS00064E279A,I-64 EB Exit 279A Ramp,I-64 East,SR 247 Norview Ave,4100,G,97.99779,0.47906,0.74929,0.09826,0.61418,0.06142,C,0.1232,F,1,4300,G,Master Prime,0,Norfolk Maintenance Area,0.16,Norfolk Maintenance Area,0.2735,0.0308,781059,1,1,100000,I-64E Ramp 279A - ADT 4100,Hampton Roads,Hampton Roads,IS,1825054,,,371.23518209987
84094,746668,2017/03/09 05:00:00+00,SC-674N (Isle of Wight County),R-VA046SC00674NB,  4600674     ,46-674 Blounts Corner Rd,Bus SR 10,"46-673 S, Days Point Rd",1300,R,,,,,,,X,,X,,,X,Bidirectional,0,Isle of Wight County,0.51,Isle of Wight County,,,746668,1,1,48000,SC-674N (Isle of Wight County) - ADT 1300,Hampton Roads,Hampton Roads,SC,1521653,,,1111.19050780336
84098,700508,2017/09/08 04:00:00+00,SC-767N (Accomack County),R-VA001SC00767NB,  0100767     ,01-767 East Point Rd,01-776 Russell Dr,Dead End,400,R,,,,,,,X,,X,,,X,Bidirectional,1.06,Accomack County,1.09,Accomack County,,,700508,1,1,48000,SC-767N (Accomack County) - ADT 400,Hampton Roads,Hampton Roads,SC,1723992,,,42.4979569630952
84105,771922,2018/04/10 04:00:00+00,SC-1324E (Southampton County),R-VA087SC01324EB,  8701324     ,87-1324 Woodland Park Dr,Dead End,SR 35 Meherrin Rd,20,R,,,,,,,X,,X,,,X,Bidirectional,0,Southampton County,0.2,Southampton County,,,771922,1,1,48000,SC-1324E (Southampton County) - ADT 20,Hampton Roads,Hampton Roads,SC,1430502,,,176.209335882923
84107,742652,2017/01/19 05:00:00+00,SC-651N (Greensville County),R-VA040SC00651NB,  4000651     ,40-651 Nottoway Rd,40-610 Slagles Lake Rd,40-608 EAST,410,R,,,,,,,X,,X,,,X,Bidirectional,0,Greensville County,3,Greensville County,,,742652,1,1,48000,SC-651N (Greensville County) - ADT 410,Hampton Roads,Hampton Roads,SC,1981304,,,5792.05394841369
84127,775182,2018/08/15 04:00:00+00,SC-630N (Surry County),R-VA090SC00630NB,  9000630     ,90-630 Mill Rd,"90-616 W, New Design Rd",90-618 Southwick Rd,80,R,,,,,,,X,,X,,,X,Bidirectional,3.54,Surry County,6.44,Surry County,,,775182,1,1,48000,SC-630N (Surry County) - ADT 80,Hampton Roads,Hampton Roads,SC,1599907,,,5752.21329160895
84128,756504,2016/07/06 04:00:00+00,SC-720E (Northampton County),R-VA065SC00720EB,  6500720     ,65-720 Hideaway Cove Rd,65-613,65-721 Hideaway Lane,30,R,,,,,,,X,,X,,,X,Bidirectional,0,Northampton County,0.62,Northampton County,,,756504,1,1,48000,SC-720E (Northampton County) - ADT 30,Hampton Roads,Hampton Roads,SC,2114824,,,1240.44254104403
84134,742653,2017/01/19 05:00:00+00,SC-651N (Greensville County),R-VA040SC00651NB,  4000651     ,40-651,40-608 WEST,40-619 Purdy Rd,150,R,,,,,,,X,,X,,,X,Bidirectional,3.18,Greensville County,4.58,Greensville County,,,742653,1,1,48000,SC-651N (Greensville County) - ADT 150,Hampton Roads,Hampton Roads,SC,1981304,,,2842.61935742627
84137,300128,2021/01/01 05:00:00+00,SC-730E (Greensville County),R-VA040SC00730EB,  4000730     ,40-730 Low Ground Rd,"40-622 W, Little Low Ground Rd",Southampton County Line,420,G,97.02971,0,0.9901,0.19802,1.78218,0,C,0.1224,F,0.6333,410,G,Bidirectional,1.15,Greensville County,13.02,Greensville County,0,0,300128,1,1,200000,SC-730E (Greensville County) - ADT 420,Hampton Roads,Hampton Roads,SC,1524156,,,23664.0781973607
84143,771744,2018/06/27 04:00:00+00,SC-686E (Southampton County),R-VA087SC00686EB,  8700686     ,87-686,87-685 Whitley Branch Rd,US 258 Smith Ferry Rd,270,R,,,,,,,X,,X,,,X,Bidirectional,2.47,Southampton County,4.57,Southampton County,,,771744,1,1,48000,SC-686E (Southampton County) - ADT 270,Hampton Roads,Hampton Roads,SC,1890574,,,3956.05703694972
84149,747624,2016/02/09 05:00:00+00,SC-1445N (James City County),R-VA047SC01445NB,  4701445     ,47-1445 Allyson Dr,47-1448 Winterset Pass,47-1449 Indian Summer Lane,230,R,,,,,,,X,,X,,,X,Bidirectional,0.2,James City County,0.26,James City County,,,747624,1,1,24000,SC-1445N (James City County) - ADT 230,Hampton Roads,Hampton Roads,SC,2190490,,,120.823729645692
84153,793306,2016/06/06 04:00:00+00,SC-1325N (Northampton County),R-VA065SC01325NB,  6501325     ,65-1325 Verlinda Landing N,65-1322 Bunburry Plantation Lane,Dead End,200,R,,,,,,,X,,X,,,X,Bidirectional,0,Northampton County,0.27,Northampton County,,,793306,1,1,48000,SC-1325N (Northampton County) - ADT 200,Hampton Roads,Hampton Roads,SC,1799430,,,553.741233232325
84156,780125,2016/04/26 04:00:00+00,SC-1720N (York County),R-VA099SC01720NB,  9901720     ,99-1720 Harlan Dr,99-1722 Todd Court,99-1723 Davids Way,440,R,,,,,,,X,,X,,,X,Bidirectional,0.13,York County,0.2,York County,,,780125,1,1,24000,SC-1720N (York County) - ADT 440,Hampton Roads,Hampton Roads,SC,2149710,,,147.612507005859
84182,653329,2021/01/01 05:00:00+00,VA-306W,R-VA   SR00306WB,  SR00306W    ,VA 306 Harpersville Rd,US 60 Warwick Blvd,"US 17, SR 143 Jefferson Ave",8500,G,97.95855,0.66153,0.74422,0.38762,0.24807,0,C,0.1029,F,0.5658,9000,G,Master Non-Prime,0,City of Newport News,0.153,City of Newport News,0.13274,0.03087,653329,1,4,400000,VA-306W - ADT 8500,Hampton Roads,Hampton Roads,SR,2416059,,,331.059408598136
84195,746705,2014/08/14 04:00:00+00,SC-694E (Isle of Wight County),R-VA046SC00694EB,  4600694     ,46-694 Farmland Rd,46-612 Outland Dr,Dead End,210,R,,,,,,,X,,X,,,X,Bidirectional,0,Isle of Wight County,0.78,Isle of Wight County,,,746705,1,1,48000,SC-694E (Isle of Wight County) - ADT 210,Hampton Roads,Hampton Roads,SC,1870828,,,1573.14171177543
84200,660478,2021/01/01 05:00:00+00,VA-239W,R-VA   SR00239WB,  SR00239W    ,VA 239 Victory Blvd,US 58 Airline Blvd,I-264,18000,G,94.91877,0.60998,1.28314,0.73435,2.4577,0.00395,F,0.0833,F,0.5076,19000,G,Master Non-Prime,0.22,City of Portsmouth,0.55,City of Portsmouth,0.14578,0.11412,660478,1,2,400000,VA-239W - ADT 18000,Hampton Roads,Hampton Roads,SR,2373506,,,664.950847097221
84211,615470,2021/01/01 05:00:00+00,VA-337W,R-VA   SR00337WB,  SR00337W    ,VA 337 Portsmouth Blvd,Dock Landing Rd,WCL Portsmouth,27000,G,98.47752,0.25305,0.4667,0.30283,0.49988,0,F,0.0932,F,0.5181,28000,G,Master Non-Prime,15.87,City of Chesapeake,16.36,City of Chesapeake,0.05499,0.01864,615470,1,2,400000,VA-337W - ADT 27000,Hampton Roads,Hampton Roads,SR,2402080,,,969.164429992813
84219,775158,2018/03/07 05:00:00+00,SC-618N (Surry County),R-VA090SC00618NB,  9000618     ,90-618 Holybush Rd,"90-626 N, Lebanon Rd",90-610 Swanns Point Rd,100,R,,,,,,,X,,X,,,X,Bidirectional,13.74,Surry County,15.74,Surry County,,,775158,1,1,48000,SC-618N (Surry County) - ADT 100,Hampton Roads,Hampton Roads,SC,2150687,,,3966.72831149492
84223,780043,2016/04/26 04:00:00+00,SC-1660E (York County),R-VA099SC01660EB,  9901660     ,99-1660 Woods Edge Lane,99-1661 Freemans Trace,99-1662 Carys Trace,450,R,,,,,,,X,,X,,,X,Bidirectional,0.04,York County,0.11,York County,,,780043,1,1,24000,SC-1660E (York County) - ADT 450,Hampton Roads,Hampton Roads,SC,2148504,,,135.081014765007
84232,747200,2016/05/18 04:00:00+00,SC-716E (James City County),R-VA047SC00716EB,  4700716     ,47-716 South Riverside Dr,47-1008 Riverside Dr,47-1007 Richmond Ave,90,R,,,,,,,X,,X,,,X,Bidirectional,0.14,James City County,0.21,James City County,,,747200,1,1,48000,SC-716E (James City County) - ADT 90,Hampton Roads,Hampton Roads,SC,1523901,,,130.411522154621
84245,404393,2021/01/01 05:00:00+00,SC-622E (York County),R-VA099SC00622EB,  9900622     ,99-622 Seaford Rd,SR 173 Goodwin Neck Rd,99-1238 Ellerson Ct,7600,G,98.11332,0.33994,0.80453,0.50425,0.23796,0,C,0.0922,F,0.6454,8100,G,Bidirectional,0,York County,0.45,York County,0.07929,0.01106,404393,1,1,200000,SC-622E (York County) - ADT 7600,Hampton Roads,Hampton Roads,SC,1824900,,,908.020315756088
84270,781045,2021/01/01 05:00:00+00,I-64E Ramp 263B,R-VA   IS00064EB      RMP263.00B,  IS00064E263B,"I-64 EB Exit 263B, VA 134 Ramp",I-64 East Exit 263A,"US 258 E, Mercury Blvd",8500,G,,,,,,,X,0.1091,F,1,9000,G,Master Prime,0,York County,0.32,York County,,,781045,1,1,100000,I-64E Ramp 263B - ADT 8500,Hampton Roads,Hampton Roads,IS,1825034,,,847.409220397042
84278,747520,2016/01/27 05:00:00+00,SC-1339E (James City County),R-VA047SC01339EB,  4701339     ,47-1339 Persimmon Place,47-1332 Linden Lane,Cul-de-Sac,40,R,,,,,,,X,,X,,,X,Bidirectional,0.05,James City County,0.22,James City County,,,747520,1,1,24000,SC-1339E (James City County) - ADT 40,Hampton Roads,Hampton Roads,SC,1413026,,,336.324080480017
84312,747593,2016/01/20 05:00:00+00,SC-1425N (James City County),R-VA047SC01425NB,  4701425     ,47-1425 London Company Way,FR-663,Cul-de-Sac,680,R,,,,,,,X,,X,,,X,Bidirectional,0.07,James City County,0.09,James City County,,,747593,1,2,24000,SC-1425N (James City County) - ADT 680,Hampton Roads,Hampton Roads,SC,1984449,,,39.7846358118607
84329,756581,2016/07/21 04:00:00+00,SC-1032N (Northampton County),R-VA065SC01032NB,  6501032     ,65-1032 Houston Ave,Bus US 13,65-1039 Holman Ave,40,R,,,,,,,X,,X,,,X,Bidirectional,0.09,Northampton County,0.12,Northampton County,,,756581,1,1,48000,SC-1032N (Northampton County) - ADT 40,Hampton Roads,Hampton Roads,SC,2019140,,,87.6742563101498
84362,660413,2021/01/01 05:00:00+00,Cleveland ST (PR - City of Portsmouth),S-VA124PR CLEVELAND ST,30681,124-8550 Cleveland St,Chautauqua Ave,SR 168 ML King Frwy,4900,G,96.00327,0.80117,1.50219,0.72833,0.96504,0,C,0.0979,F,0.5505,5200,G,Bidirectional,0.01,City of Portsmouth,0.17,City of Portsmouth,1.14935,0.07147,660413,1,1,200000,Cleveland ST (PR - City of Portsmouth) - ADT 4900,Hampton Roads,Hampton Roads,ST,9148121,,,324.004488207116
84381,654565,2021/01/01 05:00:00+00,Old Ocean View RD (PR - City of Norfolk),S-VA122PR OLD OCEAN VIEW RD,37703,122-8621 Old Ocean View Rd,Sheppard Ave,Bay View Blvd,2300,G,98.05433,0.52013,0.92468,0.27933,0.22154,0,C,0.1086,F,0.6195,2400,G,Bidirectional,0.64,City of Norfolk,2.15,City of Norfolk,0.21937,0,654565,1,1,200000,Old Ocean View RD (PR - City of Norfolk) - ADT 2300,Hampton Roads,Hampton Roads,ST,9128073,,,3002.08859655592
84385,674016,2021/01/01 05:00:00+00,VA-189N,R-VA   SR00189NB,  SR00189     ,VA 189 Great Mill Rd,133-666 Gates Rd,SR 272 South Quay Rd,3200,G,98.22516,0.10596,0.66225,0.42384,0.58278,0,F,0.1009,F,0.7139,3400,G,Bidirectional,3.78,City of Suffolk,4.6,City of Suffolk,0.05348,0.05348,674016,1,1,400000,VA-189N - ADT 3200,Hampton Roads,Hampton Roads,SR,1926868,,,1513.37960766718
84388,636058,2021/01/01 05:00:00+00,VA-351E,R-VA   SR00351EB,  SR00351     ,VA 351 Pembroke Ave,SR 134 Armistead Ave,US 258 Mercury Blvd,9500,G,97.73203,1.25947,0.646,0.24631,0.11619,0,C,0.1357,F,0.706,10000,G,Bidirectional,6.09,City of Hampton,6.84,City of Hampton,0.27276,0.07328,636058,1,3,400000,VA-351E - ADT 9500,Hampton Roads,Hampton Roads,SR,1929766,,,1513.61416937718
84412,400106,2021/01/01 05:00:00+00,SC-613E (Surry County),R-VA090SC00613EB,  9000613     ,90-613 Mancha Ave,90-1203 Spring Grove Rd,90-609 River Rd,190,F,98.36066,0.65574,0.98361,0,0,0,C,0.1411,F,0.6087,180,F,Bidirectional,5.27,Surry County,5.38,Surry County,0,0,400106,1,1,200000,SC-613E (Surry County) - ADT 190,Hampton Roads,Hampton Roads,SC,1716820,,,185.781492781689
84426,779578,2016/03/23 04:00:00+00,SC-1286N (York County),R-VA099SC01286NB,  9901286     ,99-1286 Putnam Dr,99-1287 Holt Circle,99-663 Robanna Dr,70,R,,,,,,,X,,X,,,X,Bidirectional,0,York County,0.05,York County,,,779578,1,1,24000,SC-1286N (York County) - ADT 70,Hampton Roads,Hampton Roads,SC,1827223,,,85.2956516232229
84451,789940,2021/01/01 05:00:00+00,UR-13N Ramp 1B (City of Virginia Beach),R-VA134UR00013NB      RMP001.00B, 13400013N001B,134-13 NB Exit 001B Ramp,"134-13 N, Rosemont Rd",I-264 West,7800,G,,,,,,,X,0.1108,F,1,7800,G,Master Prime,0,Princess Anne Maintenance Area,0.17,Princess Anne Maintenance Area,,,789940,1,1,100000,UR-13N Ramp 1B (City of Virginia Beach) - ADT 7800,Hampton Roads,Hampton Roads,UR,1800844,,,270.311098993264
84508,746737,2017/03/10 05:00:00+00,SC-1008E (Isle of Wight County),R-VA046SC01008EB,  4601008     ,46-1008 Hampton St,Dead End,"46-704 Todd Ave; Warwick St",60,R,,,,,,,X,,X,,,X,Bidirectional,0,Isle of Wight County,0.08,Isle of Wight County,,,746737,1,1,24000,SC-1008E (Isle of Wight County) - ADT 60,Hampton Roads,Hampton Roads,SC,1980159,,,123.79650595857
84529,674188,2021/01/01 05:00:00+00,VA-189N,R-VA   SR00189NB,  SR00189     ,VA 189 Great Mill Hwy,SR 272 South Quay Rd,US 58,1800,G,79.09369,0.38921,0.88963,1.55685,18.07062,0,C,0.092,F,0.6415,1900,G,Bidirectional,4.6,City of Suffolk,5.15,City of Suffolk,0.05796,1.04144,674188,1,1,400000,VA-189N - ADT 1800,Hampton Roads,Hampton Roads,SR,1926868,,,1037.31765705156
84540,654160,2021/01/01 05:00:00+00,VA-337W,R-VA   SR00337WB,  SR00337W    ,VA 337 Hampton Blvd,US 58 Brambleton Ave,21st Street,37000,G,94.31201,0.36834,0.43211,0.55239,4.33809,0,F,0.0788,F,0.6388,,G,Master Non-Prime,29.797,City of Norfolk,29.82,City of Norfolk,0.12529,0.23955,654160,1,5,1600000,VA-337W - ADT 37000,Hampton Roads,Hampton Roads,SR,2402080,,,42.6332378503876
84551,781771,2021/01/01 05:00:00+00,Rosemont AVE (PR - City of Chesapeake),S-VA131PR ROSEMONT AVE,6017,131-8596 Rosemont Ave,Bank Street,Hill Street,1800,G,92.20152,0.27605,1.41477,0.48309,5.62457,0,C,0.1266,F,0.5112,1900,G,Bidirectional,0.45,City of Chesapeake,0.748,City of Chesapeake,0.0709,0.14179,781771,1,1,200000,Rosemont AVE (PR - City of Chesapeake) - ADT 1800,Hampton Roads,Hampton Roads,ST,9349787,,,608.976886432234
84572,660481,2021/01/01 05:00:00+00,VA-239W,R-VA   SR00239WB,  SR00239W    ,VA 239 Victory Blvd,Deep Creek Blvd,US 17 George Washington Hwy,18000,G,93.35527,0.39492,0.70835,1.15029,4.39116,0.00626,F,0.0809,F,0.5756,19000,G,Master Non-Prime,2.22,City of Portsmouth,2.66,City of Portsmouth,0.16261,0.16261,660481,1,2,400000,VA-239W - ADT 18000,Hampton Roads,Hampton Roads,SR,2373506,,,883.111838669974
84602,780017,2019/05/30 04:00:00+00,SC-1650N (York County),R-VA099SC01650NB,  9901650     ,99-1650 Meadowlake Rd,SR 134 Hampton Hwy,"99-1651 S, Susan Newton Lane",1000,R,,,,,,,X,,X,,,X,Bidirectional,0,York County,0.28,York County,,,780017,1,1,24000,SC-1650N (York County) - ADT 1000,Hampton Roads,Hampton Roads,SC,2148459,,,548.271914595474
84613,789732,2021/01/01 05:00:00+00,UR-8540E Ramp 1B (City of Portsmouth),R-VA124UR08540EB      RMP001.00B, 12408540E001B,124-8540 EB Exit 001B Ramp,"124-8540 E, Greenwood Dr",I-264 East,2600,G,,,,,,,X,0.1141,F,1,2600,G,Master Prime,0,Norfolk Maintenance Area,0.24,Norfolk Maintenance Area,,,789732,1,1,100000,UR-8540E Ramp 1B (City of Portsmouth) - ADT 2600,Hampton Roads,Hampton Roads,UR,1801958,,,577.863997186643
84623,779061,2016/05/10 04:00:00+00,SC-690N (York County),R-VA099SC00690NB,  9900690     ,99-690 Palace Lane,US 60 Bypass Rd,99-643 Caran Rd,160,R,,,,,,,X,,X,,,X,Bidirectional,0.39,York County,0.61,York County,,,779061,1,1,24000,SC-690N (York County) - ADT 160,Hampton Roads,Hampton Roads,SC,2145700,,,435.423579454857
84628,300345,2021/01/01 05:00:00+00,SC-630N (Sussex County),R-VA091SC00630NB,  9100630     ,91-630 Little Mill Rd,91-656,91-687 Parham Rd,280,G,98.91775,0.21645,0.4329,0.4329,0,0,C,0.113,F,0.5385,280,G,Bidirectional,1.2,Sussex County,3.69,Sussex County,0,0,300345,1,1,200000,SC-630N (Sussex County) - ADT 280,Hampton Roads,Hampton Roads,SC,2152540,,,4895.90486620571
84646,780204,2019/01/23 05:00:00+00,SC-1780N (York County),R-VA099SC01780NB,  9901780     ,99-1780 Holden Lane,Dead End,99-621 Dare Rd,180,R,,,,,,,X,,X,,,X,Bidirectional,0,York County,0.19,York County,,,780204,1,1,24000,SC-1780N (York County) - ADT 180,Hampton Roads,Hampton Roads,SC,1830165,,,395.188947840184
84650,747593,2016/01/20 05:00:00+00,SC-1425N (James City County),R-VA047SC01425NB,  4701425     ,47-1425 London Company Way,FR-663,Cul-de-Sac,680,R,,,,,,,X,,X,,,X,Master Prime,0,James City County,0.07,James City County,,,747593,1,1,24000,SC-1425N (James City County) - ADT 680,Hampton Roads,Hampton Roads,SC,1984449,,,139.722816003254
84652,700676,2017/07/27 04:00:00+00,SC-1115E (Accomack County),R-VA001SC01115EB,  0101115     ,01-1115 Phillips St,01-1112 Martin St,US 13 Lankford Hwy,120,R,,,,,,,X,,X,,,X,Bidirectional,0.07,Accomack County,0.14,Accomack County,,,700676,1,1,48000,SC-1115E (Accomack County) - ADT 120,Hampton Roads,Hampton Roads,SC,1487012,,,147.223497971692
84670,746669,2017/03/09 05:00:00+00,SC-674N (Isle of Wight County),R-VA046SC00674NB,  4600674     ,46-674 Blounts Corner Rd,"46-673 S, Days Point Rd","46-673 N, Morgans Beach Rd",240,R,,,,,,,X,,X,,,X,Bidirectional,0.51,Isle of Wight County,1.21,Isle of Wight County,,,746669,1,1,48000,SC-674N (Isle of Wight County) - ADT 240,Hampton Roads,Hampton Roads,SC,1521653,,,1318.00139042198
84695,400182,2021/01/01 05:00:00+00,SC-649E (Southampton County),R-VA087SC00649EB,  8700649     ,87-649 Country Club Rd,87-644 Scottswood Dr,87-1704 Jay St,1600,F,98.70259,0.36593,0.53227,0.16634,0.23287,0,C,0.1228,F,0.5474,1700,F,Bidirectional,2.69,Southampton County,3.02,Southampton County,0.19402,0,400182,1,1,200000,SC-649E (Southampton County) - ADT 1600,Hampton Roads,Hampton Roads,SC,2096014,,,653.072333983783
84702,654138,2021/01/01 05:00:00+00,Colley AVE (NP - City of Norfolk),S-VA122NP COLLEY AVE,32255,122-8563 Colley Ave,27th St,52rd Street,12000,G,98.75992,0.45669,0.46371,0.15457,0.16159,0.00351,C,0.0898,F,0.5307,13000,G,Master Non-Prime,1.48,City of Norfolk,1.53,City of Norfolk,0.06196,0.02065,654138,1,3,400000,Colley AVE (NP - City of Norfolk) - ADT 12000,Hampton Roads,Hampton Roads,ST,9129416,,,103.359159894799
84712,775154,2018/03/07 05:00:00+00,SC-618N (Surry County),R-VA090SC00618NB,  9000618     ,90-618 Southwick Rd,SR 31 Rolfe Hwy,90-616 Golden Hill Rd,80,R,,,,,,,X,,X,,,X,Bidirectional,5.26,Surry County,7.06,Surry County,,,775154,1,1,48000,SC-618N (Surry County) - ADT 80,Hampton Roads,Hampton Roads,SC,2150687,,,3516.4101673788
